Time LX LY LZ
309.422 633.708 1957.96 3384.69
309.661 632.216 1949.61 3374.6
309.86 630.007 1938.86 3360.32
309.892 627.079 1924.53 3342.63
309.92 623.368 1907.45 3319.74
309.952 619.023 1887.95 3292.73
310.009 614.189 1866.89 3262.16
310.108 608.864 1843.48 3229.67
310.264 372.751 1264 2316.6
310.309 372.485 1243.44 2283.51
310.411 224.898 3937.42 4603.07
310.505 371.844 1195.02 2204.77
310.613 261.739 1894.23 2617.02
310.765 357.787 872.416 1570.05
310.866 299.553 2330.56 3792.54
311.168 370.172 1082.36 2029.94
311.226 369.869 1064.26 2003.02
311.275 364.235 1025.47 1953.89
311.423 364.07 1024.69 1941.42
311.471 363.927 1025.84 1932.06
311.576 363.811 1028.03 1921.5
311.671 363.731 1033.46 1918.57
311.88 5276.97 11160.1 37704.5
311.907 247.047 7089.87 7728.41
311.978 350.717 4.12209 401.156
312.082 231.863 2786.82 4522.66
312.181 358.159 1491.99 1934.37
312.284 543.729 1596.78 2812.63
312.38 545.61 1604.71 2824.8
312.489 547.334 1611.68 2836.13
312.583 548.882 1617.8 2846.01
312.69 550.229 1622.93 2854.76
312.833 551.37 1627.18 2862.02
312.887 552.313 1630.61 2868.21
312.991 553.041 1633.23 2872.9
313.187 369.99 1104.06 2052.41
313.207 370.047 1105.54 2055
313.341 370.098 1106.55 2056.85
313.401 370.144 1107.13 2058.13
313.591 370.183 1107.2 2058.5
313.616 370.22 1107.04 2058.51
313.695 370.252 1106.51 2057.84
313.793 370.28 1105.76 2056.83
313.895 370.307 1104.79 2055.53
314.048 370.332 1103.52 2053.75
314.106 370.355 1101.95 2051.46
314.196 370.377 1100.19 2048.94
314.307 370.396 1098.26 2046.2
314.661 370.414 1096.1 2042.99
314.685 370.431 1093.77 2039.31
314.711 370.443 1091.69 2036.41
314.763 370.454 1089.62 2033.49
314.807 370.462 1087.65 2030.6
314.904 370.467 1085.73 2027.72
315.063 370.473 1083.99 2025.07
315.108 364.948 1077.09 1998.78
315.362 364.952 1075.87 1996.64
315.387 364.95 1074.99 1995.07
315.516 364.94 1074.5 1993.35
315.565 359.012 1904.47 3514.72
315.865 370.421 1078.01 2016.05
315.887 370.389 1077.88 2015.98
315.911 370.345 1077.82 2015.87
315.939 370.287 1077.99 2016.17
316.121 302.898 1487.93 2470.22
316.172 361.311 1385.83 2775.67
316.219 540.687 1619.17 2899.73
316.369 539.72 1621.39 2900.05
316.476 538.714 1623.68 2900.56
316.521 531.474 1622.95 2830.37
316.621 530.432 1626.03 2831.28
316.779 529.337 1628.9 2832.24
316.83 539.707 267.953 1129.33
316.926 526.832 1632.97 2832.62
317.081 525.494 1636.07 2833.36
317.187 288.312 1267.15 2202.83
317.232 528.714 1648.77 2906.71
317.533 253.153 3549.15 4782.14
317.562 534.431 1801.25 3304.48
317.79 372.457 178.085 761.584
317.815 531.139 1809.99 3305.91
317.837 529.339 1813.96 3305.87
317.889 527.366 1816.46 3304.53
318.033 525.382 1821.3 3304.73
318.06 523.322 1827.38 3305.79
318.136 521.12 1833.88 3306.9
318.289 518.784 1840.84 3307.99
318.349 225.195 4153.49 5101.37
318.496 526.16 1840.04 3437.16
318.548 525.91 1835.95 3431.39
318.849 526.209 1835.59 3438.15
318.907 359.642 124.885 737.342
319.305 554.494 1845.56 3603.28
319.333 276.7 2562.2 4069.79
319.364 226.438 8303 10435.4
319.391 697.779 2146.78 4592.59
319.562 695.713 2136.94 4580.96
319.588 692.534 2124.45 4564.62
319.618 688.182 2108.97 4542.53
319.87 235.834 5903.5 11569.9
319.898 1277.73 11172.9 14078.1
319.97 1252.3 10689.1 13669.3
320.025 1208.04 10494.5 13173.5
320.123 1169.7 10268.1 12821
320.22 1131.34 9816.78 12340
320.319 1092.24 9224.24 11779.6
320.488 1053.06 8571.75 11183.6
320.584 1014.86 7922.63 10596.5
320.632 983.843 6553.48 9755.13
320.729 947.631 6053.4 9228.45
320.826 913.145 5620.28 8748.15
320.984 449.579 1360.57 2774.94
321.133 444.216 1330.38 2727.99
321.161 439.224 1301.41 2683.17
321.233 434.592 1273.77 2640.73
321.335 256.782 11777.6 12878.7
321.433 283.054 4653.84 5633.57
321.531 408.84 1051.41 2011.86
321.632 405.849 1032.64 1983.9
321.734 351.466 654.89 1361.79
321.835 308.461 460.891 910.859
321.937 293.572 2543.56 4119
322.034 350.014 624.703 1318.65
322.14 353.655 2046.89 2722.2
322.239 265.408 5583.23 8561.71
