Time LX LY LZ
46.3621 531.045 368.531 2939.8
46.5071 970.101 18822.7 28880.5
46.5557 938.875 17437.2 28500.9
46.6547 705.318 2678 8362.8
46.8088 206.691 549.014 1861.57
46.8618 790.361 2931.52 9225.13
47.0117 671.979 2400.35 7195.3
47.0618 686.977 2843.02 2843.02
47.1656 648.44 2433.53 7166.93
47.4673 363.119 1054.06 3816.84
47.4818 200.427 596.99 2022.5
47.5002 370.484 1041.63 4332.86
47.569 362.859 1051.38 3803.96
47.6734 195.05 611.777 2508.81
47.7697 372.293 1044.27 4326.88
47.8692 168.587 541.58 1803.98
47.9752 279.06 764.117 3201.12
48.0764 595.328 387.019 3438.69
48.2268 757.543 1576.35 6909.98
48.2773 755.828 1581.36 6916.53
48.3762 754.684 1586.19 6923.36
48.4897 754.26 1590.81 6930.69
48.7448 502.995 373.252 3391
48.7677 1031.02 3102.99 9671.52
48.8331 102.861 427.98 1403.69
48.8919 167.469 658.579 2684.37
48.9964 139.989 517.378 2498.44
49.1828 1608.41 5679.01 12275.1
49.2022 1611.82 5690.04 12286.7
49.3355 234.373 722.96 3647.03
49.4352 1601.54 4028.92 11730
49.4913 191.561 850.149 3907.08
49.6902 1254.34 4303.66 11064.1
49.7053 1255.6 4307.78 11068.8
49.8359 1256.54 4310.26 11072.5
49.9369 1257.15 4312.64 11074.9
49.9892 1256.33 4311.5 11070.8
50.0895 1252.47 4301.91 11051.9
50.1881 1244.01 4275.43 11010.1
50.2886 1230.02 4228.79 10939.8
50.3929 1209.26 4155.13 10833.6
50.4963 228.976 1170.11 5211.65
50.5913 1154.31 4589.67 10841
50.6917 1112.67 4388.45 10606.7
50.7927 1074.85 4198.56 10428.4
50.8944 1044.12 4042.36 10280.8
50.9952 1020.36 3927.78 10165.1
51.1546 212.1 999.164 5485.71
51.2071 210.89 968.896 4145.96
51.3009 204.798 942.769 5635.27
51.4091 130.579 434.206 1767.16
51.7521 210.057 921.923 3841.82
51.7702 1214.85 5860.59 12076.1
51.8992 237.758 777.454 3118.42
51.9974 99.3562 449.178 994.734
52.0447 1266.48 6161.56 12245.6
52.1501 248.659 732.909 2500.63
52.2551 637.028 2642.37 2642.37
52.3513 1292.44 6300.73 12335.5
52.5575 1289.77 6279.17 12321.6
52.5799 1292.26 6297.42 12338.7
52.7046 1295 6317.35 12357
52.8019 1298.02 6337.79 12375.8
52.8557 1301.09 6356.83 12393.7
52.9614 1304.16 6374.8 12410.7
53.0527 1307 6389.9 12425.3
53.1558 1309.57 6402.02 12437.8
53.2564 1311.78 6411.04 12447.7
53.3567 1313.45 6416.41 12454.4
53.5591 1314.59 6418.52 12458.1
53.5807 1315.08 6417.19 12458.6
53.7623 1314.92 6412.62 12455.9
53.7837 1314.19 6405.83 12450.7
53.9611 1313.02 6396.91 12443.6
53.9815 1311.47 6385.17 12434.5
54.1154 1309.55 6372.15 12423.9
54.2134 1307.25 6357.97 12411.8
54.2674 1291.81 6326.35 12366.7
54.4206 1288.97 6310.11 12352.6
54.5666 1286.09 6294.52 12338.8
54.5872 1283.1 6278.3 12324.4
54.7294 1280.02 6262.33 12310
54.7894 1264.48 6147.96 12264
54.8741 1261.5 6133.1 12250.7
54.9727 1258.66 6119.91 12238.7
55.128 1255.91 6107.55 12227.4
55.2756 1253.34 6097.79 12218
55.3006 1250.91 6089.41 12209.5
55.3772 1248.7 6083.25 12202.8
55.4805 1246.61 6078.13 12196.9
55.573 1244.73 6074.6 12192.4
55.6804 1243.02 6072.32 12189
55.8342 1197.28 5999.89 12177.8
55.8781 1196.21 6000.64 12177.1
55.9773 1195.23 6002.16 12177.2
56.1465 1194.3 6004.36 12177.9
56.2812 1193.6 6009.28 12180.7
56.301 1193.19 6017.42 12185.7
56.5877 1192.83 6026.5 12191.3
56.6066 1192.4 6035.62 12196.9
56.6321 1191.92 6045.35 12202.8
56.6881 1191.28 6054.93 12208.2
56.8385 1190.59 6064.58 12213.5
56.8921 191.62 802.08 4308.19
56.9915 1230.81 6159.95 12230.5
57.0912 1229.38 6166.58 12233.2
57.2011 1186.11 6095.78 12228.6
57.3475 1166.66 5869.85 12094.6
57.4033 1165.1 5878.66 12098.5
57.4909 1163.4 5887.14 12102
57.646 309.438 2631.96 2631.96
57.6964 217.184 743.469 3172.88
57.795 1616.13 7576.11 13563.7
57.8949 1616.47 7573.92 13565.6
58.0478 1616.88 7569.75 13566.8
58.105 1209.2 6245.31 12254.9
58.2017 1146.91 5923.62 12109.1
58.2989 1143.82 5926.79 12108.1
58.4034 1015.86 4212.78 10791.7
58.5058 217.392 874.071 4743.06
58.6059 1013.33 4225.32 10873.1
58.7565 1012.41 4220.11 10872.4
58.8546 203.597 518.488 2758.81
59.1276 1011.43 4185.31 10787.9
59.161 1010.18 4177.76 10785.7
59.1888 1008.46 4168.41 10782.3
59.2284 1007.12 4159.7 10780.6
59.3234 979.299 3795 10336.5
59.5201 777.693 3165.43 3165.43
59.7216 987.812 3895.56 10628.3
59.7422 987.552 3884.91 10628.4
59.7695 987.457 3873.22 10628.4
59.8343 965.975 3651.37 10124.9
59.9876 921.972 2555.62 9170.81
60.0314 251.863 846.259 3249.58
60.144 704.717 3283.14 3283.14
60.2471 295.303 489.858 2629.87
60.3408 150.076 452.443 2181.56
60.582 935.332 3460.05 9852.76
60.7349 936.805 3461.16 9856.1
60.7897 940.852 3472.67 9870.04
60.8868 140.427 456.28 2047.19
60.9915 958.966 3603.45 10119.3
61.094 1876.77 273.585 9611.17
61.1918 1864.87 266.886 9676.4
61.3931 968.159 3667.02 10277.2
61.4105 956.909 3632.42 10223.9
61.4915 929.002 3489.59 9943.38
61.5907 913.979 3429.06 9852.35
61.694 2153.99 303.133 11381.2
61.846 882.346 3363.52 9818.63
61.8969 857.26 3267.82 9671.47
61.9959 830.147 3162.39 9507.72
62.1485 768.16 2897.48 9091.01
62.2611 6293.65 379.85 14799.1
62.3043 766.459 2992.68 9231.25
62.5561 701.481 2684 8896.54
62.5743 646.274 2492.68 8442.11
62.6106 598.359 2235.54 7824.51
62.7075 577.891 1852.4 7346.37
62.8027 551.406 1767.45 7155.68
62.9034 296.294 874.684 2806.02
63.007 499.395 1844.09 7059.58
63.2098 479.233 1766.02 6896.64
63.2388 460.993 1696.04 6747.52
63.3095 446.466 1443.4 6377.51
63.6605 600.842 382.009 2423.08
63.6786 419.567 1363.04 6171.72
63.7024 2052.56 327.544 6545.13
63.7662 747.561 2731.56 2731.56
63.8628 386.643 1404.43 6122.92
63.9168 381.494 1384.07 6074.85
64.0165 377.578 1367.97 6037.3
64.3159 374.802 1355.97 6010.11
64.3394 135.607 545.515 2322.22
64.364 438.529 1825.68 7000.15
64.5196 666.312 2356.1 2356.1
64.5384 1661.04 325.334 4400.38
64.6738 443.959 1900.94 7269.29
64.7239 660.917 660.917 2251.12
64.8339 751.851 323.593 2062.83
64.9303 3327.68 309.181 8517.76
65.0317 229.444 229.444 31882.2
65.1788 28982.5 3866.86 32396.3
65.2841 29467.8 3900 32738.8
65.3816 29877.2 3927.95 33024.8
65.4299 30224.9 3951.82 33265.1
65.5879 30508 3969.5 33453
65.6366 228.613 228.613 26932.6
65.7929 8567.39 2893.57 16478.5
65.8452 4598.26 234.863 23992.9
65.9334 8635.91 2893.97 16484
66.0358 8635 2881.78 16456.2
66.1455 8626.78 2864.52 16412.3
66.3378 8609.71 2842.15 16350.6
66.3993 8577.42 2816.28 16263.3
66.4388 8118.77 2512.01 16021.7
66.5427 8094.52 2474.69 15871
66.6462 7821.79 2215.37 15649.6
66.8022 902.931 306.117 4302.34
66.852 168.527 561.044 1762.05
66.9542 3386.2 318.753 12522.6
67.0467 2825.77 332.574 10148.4
67.15 1381.98 3061.25 9036.41
67.2525 206.253 770.736 2272.85
67.4037 349.416 446.392 1893.91
67.4614 1471.15 2718.3 9125.37
67.5575 1455.66 2725.23 9105.62
67.6572 1440.91 2733.88 9088.12
67.7537 1427.11 2744.03 9072.91
67.8497 1295.33 2687.22 8922.78
67.9551 126.262 388.915 1014.6
68.0601 173.717 570.141 2021.2
68.1561 1296.77 2672.04 9009.99
68.2624 138.733 468.352 1551.82
68.3664 251.002 725.595 2508.31
68.4571 1453.26 3356.71 9826.57
68.564 500.734 380.382 2557.59
68.6628 1468.02 3382.6 9837.45
